,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
263,JensRas77511670,"Vi er naturelskere, vi er klimakrigere, vi er hverdagsaktivister, vi er nytænkere, vi er optimister, vi er ordentlige, vi er sjove, vi er seriøse,",Danmark,2319,384,31319,5,"Så går plattenslagerne i selvsving

Hvis man betvivler en dommers professionalitet pga et like på Facebook, hænger man virkelig kun med det yderste af neglene, før man styrter direkte i afgrunden

 #dkpol https://t.co/1W1c5kq3ee",[],2021-08-14 19:16:31
264,peddi86,"Elsker mad, rejser og en god debat. Er holdningsmæssig placeret i midten af politik. Tweeter om #dkpol, #dksund og #dkøko.",Danmark,111,6,95,1,"Morten Messerschmidt ER æreløs, når han er dømt. Kan forstå forargelsen hvis han ikke var dømt, men det er han https://t.co/g5JCFT66ZY #dkpol",['dkpol'],2021-08-14 19:15:59
265,JensRas77511670,"Vi er naturelskere, vi er klimakrigere, vi er hverdagsaktivister, vi er nytænkere, vi er optimister, vi er ordentlige, vi er sjove, vi er seriøse,",Danmark,2319,384,31319,6,"Mens sagen @MrMesserschmidt går sin videre gang, vil jeg appellere til at vi taler om 🇩🇰 ‘s store muligheder i EU! Problemerne er store, svære og løsningerne HASTER - pft :) #dkpol @EuropaBev https://t.co/0Xsn6KqxSV",[],2021-08-14 19:15:56
266,IMivsen,Historikerhjerne/havnearbejdersjæl. Giver dig med glæde kæmpe bylder i røven af hykleri 🥰 This whole world is wild at heart and weird on top. She/her.,Århus,575,1756,18643,7,"@EjvindAndersen @IdaEhrenreich @SanneSonder Ja, “endnu” et eksempel. Der er så mange at man kan tapetsere vægge med folks beretninger fra jobcenterlivet. Det er ikke for sarte sjæle… men såvel #dkpol som @kommunerne er komplet ligeglade. Det er jo heller ikke dem, der er taberne i dét spil. 
#dkmedier",[],2021-08-14 19:15:51
267,DaydreamingDane,"Alias Merete fra D:O:E

Prøver at holde mig til dansk på denne profil. 

I don't follow, unless I feel like it. 😎","Odense, Danmark",486,174,2325,3,"Læs Idas tråd om at være i jobcentrets vold. Jeg forstår ikke, det stadig tillades fra politisk hold. Mit eget sygeforløb stoppede, fordi min sagsbehandler troede på, at jeg ville blive mere syg, hvis de holdt på mig. Historierne er overvældende mange! #dkpol #dkjob https://t.co/4e355YtL4H",[],2021-08-14 19:11:07
268,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344459,3,"Læs Idas tråd om at være i jobcentrets vold. Jeg forstår ikke, det stadig tillades fra politisk hold. Mit eget sygeforløb stoppede, fordi min sagsbehandler troede på, at jeg ville blive mere syg, hvis de holdt på mig. Historierne er overvældende mange! #dkpol #dkjob https://t.co/4e355YtL4H",[],2021-08-14 19:11:03
269,DaydreamingDane,"Alias Merete fra D:O:E

Prøver at holde mig til dansk på denne profil. 

I don't follow, unless I feel like it. 😎","Odense, Danmark",486,174,2325,2,"Skal klimaet og naturen reddes, må vi rette op på administrative svækkelser i miljømyndighederne. Læs min seneste kommentar i Berlingske - eller på https://t.co/5dvSPRjNPA
https://t.co/zpz7mWH64N? #dkpol #miljøankenævnet #energinet #balticpipe #miljø #natur",[],2021-08-14 19:10:17
270,IMivsen,Historikerhjerne/havnearbejdersjæl. Giver dig med glæde kæmpe bylder i røven af hykleri 🥰 This whole world is wild at heart and weird on top. She/her.,Århus,575,1756,18643,3,"Læs Idas tråd om at være i jobcentrets vold. Jeg forstår ikke, det stadig tillades fra politisk hold. Mit eget sygeforløb stoppede, fordi min sagsbehandler troede på, at jeg ville blive mere syg, hvis de holdt på mig. Historierne er overvældende mange! #dkpol #dkjob https://t.co/4e355YtL4H","['dkpol', 'dkjob']",2021-08-14 19:10:01
271,LarsenKrabbe,Jurist og cykelsports entusiast,,349,24,60,80,"I øvrigt har jeg som etnisk dansk mand helt glemt at tage afstand fra svig og dokumentfalsk. Det er vigtigt at understrege over for andre borgere i landet, at vi altså ikke alle sammen er svindlere! Nogle af os er faktisk velintegrerede og følger danske værdier og love. #dkpol",[],2021-08-14 19:09:06
272,Jenbas1,“Never a penalty in a million years. But I don’t care.” G. Neville.,"København, Danmark",134,13,469,0,@AnesiaCookie @Trinebramsen @dkpol_net 44 danske soldater døde for ingenting. Og når de har taget hele landet kigger de ud. Igen.,[],2021-08-14 19:07:29
273,ElwersCarsten,Politik og samfund. Menneskelig eksistens med ansvar for en bæredygtig klode. Det forpligter dig og mig. Naturligvis.,"Øresund, Nordsjælland",255,138,2271,0,"Fra sommergruppemøde i Nye Borgerlige, Sunny Beach ? #dkpol (foto Berlingske) https://t.co/2ruBqDodj7",['dkpol'],2021-08-14 19:07:16
274,Jenbas1,“Never a penalty in a million years. But I don’t care.” G. Neville.,"København, Danmark",134,13,469,0,"44 døde danske soldater i Afghanistan. For hvad? Hvad er vores strategi? Talibans mørkemænd har en strategi, den samme strategi som de har haft siden 7. århundrede: En verden uden vantro. Hvilken skændsel at vi kigger på dem indtage landet by efter by igen! #dkpol @Trinebramsen",['dkpol'],2021-08-14 19:06:13
275,Hamseofthe80s,"When it was hard mom & dad told me to get the ball, I stepped back for the three, watch it go swish and fall..","Aarhus, Danmark",463,97,4964,1,Hvis jeg var politiker ville jeg adressere ensomhed og mental helbred som en af de højeste prioriteter #dkpol,['dkpol'],2021-08-14 19:04:10
276,AnesiaCookie,,,26,8,253,0,@Jenbas1 @Trinebramsen @dkpol_net Der er ingen og har aldrig været det.,[],2021-08-14 19:04:08
277,7ohn,Treat others as you would like others to treat you,Denmark,784,301,2006,3,Hvor er det dejligt at opleve at restriktionerne ophæves. Så var det nok ikke en konspiration alligevel men bare almindelig klovneri fra #dkpol side af igen.. Denne gang har det vel koste os i omegnen af 400 milliarder kroner.. Hvad mon de finder på næste år?,[],2021-08-14 19:03:43
278,AliSufiDK,Har repræsenteret ‘kulturen’ til kulturen ikke havde behov for en repræsentant | 🇩🇰 Anti-system 🏴,"København, Danmark",2155,2796,47972,1,Hvis jeg var politiker ville jeg adressere ensomhed og mental helbred som en af de højeste prioriteter #dkpol,['dkpol'],2021-08-14 19:03:19
279,nievsyrneh,"Kristen, kulturkonservativ, sans for venstresidens tradisjonelle verdier, opprinnelige idealer og respekt for de gamle arbeiderne som bygde  landet.",Oslo,5453,4970,200034,11,"Har fra pålidelige kilder, at @SikandaSIDDIQUE og @friegronne hjælper og støtter et islamistisk parti i Pakistan 

#dkpol",['dkpol'],2021-08-14 19:02:03
280,KlausJe11625098,Jesus Christ først. Forkynder evangeliet uden filter. Klar til alle diskussioner.Tåler kritik og giver tilbage.❤️ https://t.co/CIj237oaii husk RETWEET RETWEET,"Syddanmark, Danmark",480,119,1710,11,"Har fra pålidelige kilder, at @SikandaSIDDIQUE og @friegronne hjælper og støtter et islamistisk parti i Pakistan 

#dkpol",['dkpol'],2021-08-14 19:01:20
281,Jenbas1,“Never a penalty in a million years. But I don’t care.” G. Neville.,"København, Danmark",134,13,469,0,"@AnesiaCookie @Trinebramsen @dkpol_net Jeg ved ikke hvad jeg tror. Jeg ved, at over 40 danske soldater er døde? For hvad? For at mørkemændene skal rykke ind igen? Hvad er strategien?",[],2021-08-14 19:00:44
282,bunnysuitsnoopy,"Rescued from a roundabound in Melbourne/OZ, Now adopted by Mette and lives in https://t.co/SAaqfViHbH Hugh Laurie, Cate Blanchett , Natasha Lyonne and traveling.","Nørrebro, København, Danmark",759,128,7679,80,"I øvrigt har jeg som etnisk dansk mand helt glemt at tage afstand fra svig og dokumentfalsk. Det er vigtigt at understrege over for andre borgere i landet, at vi altså ikke alle sammen er svindlere! Nogle af os er faktisk velintegrerede og følger danske værdier og love. #dkpol",[],2021-08-14 18:59:26
283,kjeldgaard_l,,,80,1,3,80,"I øvrigt har jeg som etnisk dansk mand helt glemt at tage afstand fra svig og dokumentfalsk. Det er vigtigt at understrege over for andre borgere i landet, at vi altså ikke alle sammen er svindlere! Nogle af os er faktisk velintegrerede og følger danske værdier og love. #dkpol",[],2021-08-14 18:59:07
284,HettingClaus,"""Three things remain not long hidden: The Sun, the Moon, and the Truth.""
Journalist, tech expert, engineer, aerospace grad.",Denmark,2255,2721,15798,3,"Føj for satan! COOP i er nogle lede NAZI svin og I er hermed boykottet herfra. 
Hvor er det dog udansk og nederdrægtig opførsel🤮
#coop #dkpol #sundpol #dkmedier https://t.co/4EEbGu3JkW",[],2021-08-14 18:56:45
