,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
271,Opal_DK,"Far, gråskæg (snart), tech-interesseret tegneserie- og computernørd, som ikke er særligt sjov. Let’s #RestoreTheSnyderverse",127.0.0.1,314,417,13064,51,"At niveauet er så lavt blandt dem der sendte os afsted, er måske en af forklaringerne på hvorfor det gik som det gjorde. #dkpol https://t.co/DhOgTUsqVp",[],2021-08-16 20:14:52
272,sladderhancke,"Har mit eget lille SoMe-bureau, fan af de danske mestre🏆💛💙 og har lidt kærlighed til Los Blancos og Rossoneri. #keepattacking #Uhreoginshallah",København V,631,313,2436,0,"Så Trump lykkedes. Han lukkede USA om sig selv. Biden fortsætter samme linje og siger direkte, at de ikke skal kæmpe i borgerkrige i andre lande.
[China and Russia entered the chat]
#dkpol #Afghanistan","['dkpol', 'Afghanistan']",2021-08-16 20:14:46
273,Dennis____dk,"Politisk til højre. Mindre stat, mere frihed.
Memento Mori.",,128,54,2303,7,"Til De der hænger Talibans flag op på Nørrebro: Skrid ud af Danmark!!!
#dkmedier #dkpol #","['dkmedier', 'dkpol']",2021-08-16 20:14:42
274,AlexDenStoerste,"Ekspert, Journalist, #revolutionær og #meningsdanner Geopolitik på højt plan, skriver på #dkgeopol - Kongen af konspirationsteorier",Bulgarien,819,378,11190,0,Bidens tale opsummeret: Taliban Wins #dkpol https://t.co/ulZODtKQsH,['dkpol'],2021-08-16 20:13:47
275,berlingske,Håndplukkede nyheder siden 1749. Men stadig utroligt frisk. // Berlingske is one of the leading newspapers in Denmark. Published in Copenhagen since 1749.,Danmark,569,150545,105443,2,Lidt statistik: F&amp;U ministeriet har haft 10 ministre på 11 år. Og hver 5. minister kommer nu fra SF eller EL #dkpol https://t.co/Pb1cfW5SYX,['dkpol'],2021-08-16 20:13:27
276,JesperSchroder,"Politisk rådgiver - with a passion for music, photography & media. Nerd, blogger and enthusiast of nice things branding - internationalist, proEU and feminist",Denmark,1253,162,1885,0,Danske Berit fortæller om situationen i Kabul - og hun har som dansker helt opgivet den danske evakuerings indsats. Hun regner med at komme ud med et fly til Quatar - når der kan flyves igen. Hmm trist trist. #dkpol #dkmedier  https://t.co/h39JEZrAKw,"['dkpol', 'dkmedier']",2021-08-16 20:13:22
277,GranitMusliu,Forza Inter,,113,124,4517,1,"Mens den engelske forsvarsminister bryder sammen for åben skærm og grædefærdigt ikke kan garantere, at alle kommer sikkert ud af Afghanistan, smider vores statsminister og forsvarsminister denne kække besked på nettet.

Hvad fan er det for et land, vi er blevet? #dkmedier #dkpol https://t.co/3Rz2HCtumD",[],2021-08-16 20:12:31
278,IMivsen,Historikerhjerne/havnearbejdersjæl. Giver dig med glæde kæmpe bylder i røven af hykleri 🥰 This whole world is wild at heart and weird on top. She/her.,Århus,575,1756,18643,51,"At niveauet er så lavt blandt dem der sendte os afsted, er måske en af forklaringerne på hvorfor det gik som det gjorde. #dkpol https://t.co/DhOgTUsqVp",[],2021-08-16 20:12:18
279,KathrineCramer,Kunst • Kultur • Kommunikation • Kulturpolitik • Vesterbro #dkpol #dkmedier #dkkultur ♀,"København, Danmark",1119,729,5257,69,"2 uger siden: 

Jeppe var på ferie mens Jægerkorpset og angiveligt også FE tryglede om evakueringsplaner, men blev ignoreret. For et årti siden mistede Lene Espersen posten som udenrigsminister for ikke at droppe ferien for et møde i Arktisk Råd. #dkpol 
https://t.co/mg4B1Ry42w",[],2021-08-16 20:12:00
280,EmilSaltoft,,"Copenhagen, Denmark",769,149,9088,31,"Så @AndersFoghR mener stadig Afghanistan krigen er en succes, der skulle bare mere militær til i @tv2newsdk. Helt absurd mangel på realitet, ansvar og analyse!  20 års fejlslagen og blodig krig kalder på politisk refleksion, ikke at de ansvarlige fordrejer virkeligheden! #dkpol",[],2021-08-16 20:10:55
281,YaelBassan,"CEO og ejer, Copenhagen Bicycles, Nyhavn. Frida-hundens mor. Dyrker diversitet og respekt for forskelligheder på arbejdsmarkedet. Vinder af Kbhs Erhvervspris 🚲","København, Hovedstaden",1852,4717,44793,18,"Man må godt nok føle sig taget ved næsen, hvis man i 2019 forventede, en ny regering der ville: 

– Tage internationalt ansvar

– Hjælpe mennesker på flugt

– Tage klimakrisen alvorligt
 
– Modarbejde diskrimination

– Danne rammerne for personlig frihed og mangfoldighed. #dkpol",[],2021-08-16 20:10:51
282,HHolmskov,"Dane, father of 3, historian, storyteller & international award winner. Heads 🇩🇰 UNESCO Creative City #Viborg (#MediaArts). Love 📚🎣⛰🏕🎥🖌📸🗿⚽️ Views mine.","Viborg, Danmark",1862,388,2141,0,"Statsministeren ved Amalienborg i dag: “Dansk kulturliv står over for en ny guldalder!”
- Mette, vi tager dig på ordet!
#dkpol #kultur2021 #kultur #dkkultur #kulturliv","['dkpol', 'kultur2021', 'kultur', 'dkkultur', 'kulturliv']",2021-08-16 20:10:48
283,Charlot45249102,"Filisofi , politik og livet i al almindelighed",,260,281,4984,32,"Myocarditis og pericarditis efter vaccination for COVID-19. 5,7 indlæggelser pr. 10.000 vaccinerede. Myocarditis med overvægt af yngre mænd. - Indlæggelser underestimerer det reelle antal.
https://t.co/WtOSRsfP2m
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-16 20:10:38
284,YaelBassan,"CEO og ejer, Copenhagen Bicycles, Nyhavn. Frida-hundens mor. Dyrker diversitet og respekt for forskelligheder på arbejdsmarkedet. Vinder af Kbhs Erhvervspris 🚲","København, Hovedstaden",1852,4717,44793,51,"At niveauet er så lavt blandt dem der sendte os afsted, er måske en af forklaringerne på hvorfor det gik som det gjorde. #dkpol https://t.co/DhOgTUsqVp",[],2021-08-16 20:10:16
